chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	4	9	NKO	ἁγιωσύνης	hagiōsunēs	G0042	N-GSF	ἁγιωσύνη	holiness	of holiness	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	10	NKO	ἐξ	ex	G1537	PREP	ἐκ	out from	by	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	11	NKO	ἀναστάσεως	anastaseōs	G0386	N-GSF	ἀνάστασις	resurrection	resurrection	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	12	NKO	νεκρῶν,	nekrōn	G3498	A-GPM	νεκρός	dead	[from the] dead,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	13	NKO	Ἰησοῦ	Iēsou	G2424G	N-GSM-P	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	14	NKO	Χριστοῦ	Christou	G5547	N-GSM-T	Χριστός	Christ	Christ	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	15	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	16	NKO	κυρίου	kuriou	G2962G	N-GSM-T	κύριος	lord	Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	17	NKO	ἡμῶν,	hēmōn	G3165	P-1GP	ἐγώ	I/we	of us,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	1	NKO	δι᾽	di᾽	G1223	PREP	διά	through/because of	through	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	2	NKO	οὗ	hou	G3739	R-GSM	ὅς, ἥ	which	whom	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	3	NKO	ἐλάβομεν	elabomen	G2983	V-2AAI-1P	λαμβάνω	to take	we have received	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	4	NKO	χάριν	charin	G5485	N-ASF	χάρις	grace	grace	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	5	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
